,Times,User,Tweet
1044,2022-06-28 09:43:58,BenzemaBa_,RT @prfootbalI: The most emotional Cristiano Ronaldo pic of last season.💔 https://t.co/9pXtqrfrCL
1045,2022-06-28 09:43:58,sjlb1,"Marco Verratti's Ibiza holiday home is robbed of over £2.5MILLION worth of cash and jewellery while the PSG star and his model wife were out as police descend on property owned by Brazil icon Ronaldo
via https://t.co/Yz6ZsqzWCd https://t.co/VYVRS3zCuv"
1046,2022-06-28 09:43:58,ItsPatriot7,RT @ESPNFC: Project Cristiano Ronaldo Jr. 🧪🔮 https://t.co/tL7ZBduVR7
1047,2022-06-28 09:43:57,LERWS_,@markgoldbridge Ronaldo to AS Roma
1048,2022-06-28 09:43:55,mosia_tshepo,RT @cr7raprhymes: Cristiano Ronaldo is building a monster no one is ready for 👀⏳ https://t.co/0pJQhXFtnp
1049,2022-06-28 09:43:54,VOLEapp,"🐐 Jorge Mendes, Inter'e Cristiano Ronaldo'yu transfer etme şansı sundu. Inter, bu teklifi reddetti. 

🔗 (La Repubblica) https://t.co/xTeAi3jjeX"
1050,2022-06-28 09:43:54,CloudPlazma,"@chuachuichio @Wiccan2022 @ESPNFC young ronaldo &gt; messi
who at the age of 37 got 20+ goals in a season?
and who got 8 in uber eats league"
1051,2022-06-28 09:43:54,Ricky00199,"RT @CristianoXtra_: Neymar in 2012:

""Before the game, I would like to congratulate my idol Cristiano Ronaldo on his birthday. What an hono…"
1052,2022-06-28 09:43:52,DanielDost,@TheRedsV2 @Cristiano Ronaldo is the best thing that happened to Man United otherwise you would be living Ole delusional world.
1053,2022-06-28 09:43:51,El_Pereta,"Se fossi un tifoso della Roma in questo momento mi sentirei preso per il culo,dall'ennesimo teatrino estivo su Ronaldo che stanno mettendo su,senza che nessuna delle fonti più autorevoli ne abbia mai parlato,basandosi unicamente su una trasmissione in radio per altro della Rai"
1054,2022-06-28 09:43:51,ImrieRhianon,RT @prfootbalI: The most emotional Cristiano Ronaldo pic of last season.💔 https://t.co/9pXtqrfrCL
1055,2022-06-28 09:43:51,DwightSchrud,"Mdddr on dirait il fait meme pas de sport et c'est le meilleur joueur du monde tandis que Ronaldo avec ses 1000 pompes/tractions par jour le rattrapera jamais au nombre de BO aie aie aie..

le talent ça se fabrique pas https://t.co/FahY6rItxZ"
1056,2022-06-28 09:43:50,GxlDeDavidd,"RT @Bradt137: Solo Cristiano Ronaldo puede tener como opciones al Manchester United, Chelsea y Bayern a los 37 años. https://t.co/PwyoQaF4AM"
1057,2022-06-28 09:43:47,kyrieM95,"RT @LMDFoot_: Omar Da Fonseca : ""Benzema joue le meilleur football de sa carrière. Avec Cristiano Ronaldo, c'était un accompagnateur et le…"
1058,2022-06-28 09:43:46,HomenSimao,RT @thomasalencr: Cristiano Ronaldo marcou um gol dessa distância numa semifinal de Champions League na casa do adversário e que é rival.…
1059,2022-06-28 09:43:46,_heldersa_,RT @TeamCRonaldo: Cristiano Ronaldo is a big game player. https://t.co/N6FjjXcMpZ
1060,2022-06-28 09:43:45,Rhysbarker2,@B_Russ_7 Doesnt unfreeze Ronaldo in finals
1061,2022-06-28 09:43:44,MartinhoKingam2,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
1062,2022-06-28 09:43:44,tbgsem,RT @Vettel_AMR: Ronaldo scoring this in a UCL semi final isn’t normal btw… https://t.co/drbGlYputx
1063,2022-06-28 09:43:44,gowri_rock,"RT @sahini_bose: For all those saying that Ronaldo was never a midfielder, just listen to the commentator! https://t.co/hXYNEnnesp"
1064,2022-06-28 09:43:44,Suliman1984ss,RT @ManUnitedZone_: Cristiano Ronaldo and Cristiano Ronaldo Jr 🇵🇹🔴 https://t.co/jWNSgfLvai
1065,2022-06-28 09:43:44,otysthegod_,RT @IconicCR7_: Throwback to last season when Liverpool fans showed this gesture for Cristiano Ronaldo in the 7th minute after he faced a t…
1066,2022-06-28 09:43:44,jackpoolista,@SylviaRossonera @dasdiafabri9 Infatti Ronaldo credo si sia ripagato con le magliette. E forse anche di più.
1067,2022-06-28 09:43:44,DanielDost,@utdmu20 Ronaldo is the best thing that happened to Man United otherwise you would be living Ole delusional world.
1068,2022-06-28 09:43:42,psgthreadinfo,RT @_BeFoot: Les stats de Ronaldo 🇧🇷 avec la Seleção en Coupe du Monde 🥵 https://t.co/JeaWJ7R8fz
1069,2022-06-28 09:43:42,ChouaibiTremaa,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
1070,2022-06-28 09:43:40,Frankjuve2,"@senia65 Anche io ma mi davano del matto😁. Capiscono ancora poco di calciomercato. Ho scritto a giugno del 2021 che Ronaldo sarebbe andato via e tutti a dire che nn capivo na mazza. Intanto io c azzecco sempre, loro.."
1071,2022-06-28 09:43:40,tighajumo,RT @cr7raprhymes: Cristiano Ronaldo is building a monster no one is ready for 👀⏳ https://t.co/0pJQhXFtnp
1072,2022-06-28 09:43:38,danny_okyere1,RT @TimelineCR7: Cristiano Ronaldo winning the Euro 2020 golden boot while playing in the group of death isn’t talked about enough… https:/…
1073,2022-06-28 09:43:36,YemizzayF,@mrmacaronii Yes because C Ronaldo is the best player in the world 👑🐐
1074,2022-06-28 09:43:36,alanRuta,"RT @DeadlineDayLive: 🚨 Jorge Mendes offered Inter Milan the chance to sign Cristiano Ronaldo but they rejected him. 

(Source: La Repubblic…"
1075,2022-06-28 09:43:36,4boombI4,@Pimp_CSGO Shades of Ronaldo
1076,2022-06-28 09:43:36,TDNZL,RT @laligafrauds: Cristiano Ronaldo - Majestic Stepovers https://t.co/SX2eBZ1TJb
1077,2022-06-28 09:43:36,Nero16960689,"@Sudi_Utd Odegaard, Saka and Martinelli you mean, Xhaka and Partey can chill. Plus, was enough to be Ronaldo Utd recently wasn't it"
1078,2022-06-28 09:43:35,balancogeral,"Ao vivo no #BalançoGeral: casa de Ronaldo Fenômeno em Ibiza é assaltada e bandidos levam tudo

➡️ Assista no @sigaplayplus: https://t.co/EsiKDUNakY https://t.co/aatWun8PUg"
1079,2022-06-28 09:43:34,zongo_ledozo,"RT @Amaurinho7ii: Cristiano Ronaldo, le maestro du milieu de terrain, est devenu le meilleur buteur de tous les temps. https://t.co/5VO5P5w…"
1080,2022-06-28 09:43:34,Antoine_pch_,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
1081,2022-06-28 09:43:33,mohaa9192,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
1082,2022-06-28 09:43:31,htunechi_,RT @ESPNFC: Project Cristiano Ronaldo Jr. 🧪🔮 https://t.co/tL7ZBduVR7
1083,2022-06-28 09:43:31,Alessan39142739,"RT @cabogilberto: Urgente!
Governador do Estado de Goiás Ronaldo Caiado reduz ICMS da gasolina de 30% para 17% e diminui também diesel e en…"
1084,2022-06-28 09:43:30,Krkrs75,RT @Vettel_AMR: Ronaldo scoring this in a UCL semi final isn’t normal btw… https://t.co/drbGlYputx
1085,2022-06-28 09:43:30,NicoIascfc1,"RT @contextpenaldo: No way Bayern Munchen, Chelsea and Inter rejected Ronaldo so far😭😭😭"
1086,2022-06-28 09:43:29,gigoGHOST,"RT @Sandyprettyy: Who wants a wife 🍑😋 and I love Wizkid, Davido, Ronaldo and Rihanna too. https://t.co/l8fkDpz8Kj"
1087,2022-06-28 09:43:28,EdenFiifi11,RT @WhoScored: 👀 Cristiano Ronaldo has never scored at Stamford Bridge in his career https://t.co/gEXhD99JQd
1088,2022-06-28 09:43:28,Suliman1984ss,"RT @eliamvl1: 🚨🚨🚨🚨🚨 Urgente - Edu Aguirre:

No sé qué pasará en el futuro, pero claro que @Cristiano Ronaldo tiene ofertas.

#CR7𓃵 #Cristia…"
1089,2022-06-28 09:43:26,J_Kulcha77,RT @Muhammed_ipek21: Cristiano Ronaldo'nun yarattığı pozisyonları Man Utd oyuncuları harcamasa Ronaldo asist kralı olurmuş. https://t.co/RE…
1090,2022-06-28 09:43:25,Daniel_K23,"RT @funnymanmike: He WILL flop if we don't play him with other technical players such as Sancho Ronaldo Martial Fred Eriksen.

We go puttin…"
1091,2022-06-28 09:43:25,m3lioski,RT @Vettel_AMR: Ronaldo scoring this in a UCL semi final isn’t normal btw… https://t.co/drbGlYputx
1092,2022-06-28 09:43:24,JoelOforijunya,RT @prfootbalI: Cristiano Ronaldo is the only player to win 4 Ballon D ors and 4 UCL's in a period of 5 years.🇵🇹🐐 https://t.co/y4Shw5nTqk
1093,2022-06-28 09:43:21,W3N_LVPV5,"RT @binance: #Binance 🤝 @Cristiano 🐐

We're kicking off an exclusive multi-year NFT partnership with football legend Cristiano Ronaldo. 

T…"
1094,2022-06-28 09:43:20,Keremdemir3091,@mbilgehandemir Ronaldo - Messi - Neymar Jr
1095,2022-06-28 09:43:20,FCBMiska,"RT @DeadlineDayLive: 🚨 Jorge Mendes offered Inter Milan the chance to sign Cristiano Ronaldo but they rejected him. 

(Source: La Repubblic…"
1096,2022-06-28 09:43:20,RealDalitso,"RT @ShanviMessi: ""Ronaldo proved himself in the Europa league Messi could never do it outside his UCL comfort zone 💀"" https://t.co/LogHvTwA…"
1097,2022-06-28 09:43:19,Wilastreet,"RT @footsnipefr: La saison 2007/08 de Cristiano Ronaldo c’est :

8 buts⚽️ en 11matchs en LDC💥
Meilleur buteur de la LDC🥇
31 buts⚽️ en 34mat…"
1098,2022-06-28 09:43:19,capitainmario,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
1099,2022-06-28 09:43:18,DiegoJMontero2,"@Joshua_Ubeku Of course, Ronaldo is crying... with the same Champions sitting on 5 Champions League and being the best scorer in the history. Please, stop with that bullshit"
1100,2022-06-28 09:43:12,Tay_RMA,"RT @MUnitedFR: Erik ten Hag voit Cristiano Ronaldo comme un titulaire indiscutable, accompagné d'ailiers créatifs dans un trio offensif équ…"
1101,2022-06-28 09:43:12,David_Nelly777,RT @skyefootbol: 📑:Cristiano Ronaldo in his worst 'season' has more goals than 2 of the 3 ballon d'or favourite 😳 https://t.co/skLunTYdEk
1102,2022-06-28 09:43:12,AbdulGoudiaby,"RT @MUnitedFR: Erik ten Hag voit Cristiano Ronaldo comme un titulaire indiscutable, accompagné d'ailiers créatifs dans un trio offensif équ…"
1103,2022-06-28 09:43:11,dollarpapii,"RT @Joshua_Ubeku: Ronaldo fans are comparing his assists with Xavi and Iniesta just to mock them, but if you bring up Messi's stats of how…"
1104,2022-06-28 09:43:11,SUPAR_PAWA,"RT @mrmacaronii: If Ronaldo joins Chelsea, I become a Chelsea fan. 
Any club Cristiano Ronaldo goes, I follow 😭"
1105,2022-06-28 09:43:10,swayamsinhahaha,"RT @DeadlineDayLive: 🚨 Jorge Mendes offered Inter Milan the chance to sign Cristiano Ronaldo but they rejected him. 

(Source: La Repubblic…"
1106,2022-06-28 09:43:09,Fares84393228,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
1107,2022-06-28 09:43:07,sanchezcastizo,RT @dani7mendo: El único que puede imitar un gol de Cristiano Ronaldo es el propio Cristiano  https://t.co/Z7lK8OzkaE
1108,2022-06-28 09:43:06,lukasg1201,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
1109,2022-06-28 09:43:05,Pinttow,RT @_Nassimhmd: Le flow de Cristiano Ronaldo est inégalable 🐐 https://t.co/XdVYKjXnHp
1110,2022-06-28 09:43:05,ersn_krtls,@emirrsu @PasaKtn Ronaldo dünyanın en iyi 2 futbolcusudur. Sonra messi falan geliyor
1111,2022-06-28 09:43:05,Dizzy21958071,"RT @Sandyprettyy: Who wants a wife 🍑😋 and I love Wizkid, Davido, Ronaldo and Rihanna too. https://t.co/l8fkDpz8Kj"
1112,2022-06-28 09:43:05,ahmad__u_,RT @prfootbalI: The most emotional Cristiano Ronaldo pic of last season.💔 https://t.co/9pXtqrfrCL
1113,2022-06-28 09:43:04,Peter03042139,"@Ashbringer7 @FutSheriff @Criminal__x ST could be better, the rest looks fine... I dont like the Ronaldo personal and Mkhitarian was great but now, dont know there are many better alternatives"
1114,2022-06-28 09:43:01,u_somadod,"RT @erlingtxt: Cristiano Ronaldo - 2016/17 Champions League.

The GREATEST campaign in UCL history. 
 https://t.co/pD97jgKeL3"
1115,2022-06-28 09:43:00,arounamohamed63,"RT @_BeFoutre: 🚨 Jorge Mendes a proposé Cristiano Ronaldo à l’Olympique de Marseille !

CR7 serait ouvert à une arrivée en France - les dir…"
1116,2022-06-28 09:43:00,champions_cr7,RT @ESPNFC: Project Cristiano Ronaldo Jr. 🧪🔮 https://t.co/tL7ZBduVR7
1117,2022-06-28 09:42:59,DrKigeli,RT @mwarimu12: Ark yakipe ngo ntikiri iyabarashi gusa ngo ahubwo ubu ifite yesu na muhamedi icyarimwe ngo kdi bari guhuza ngo ibitangaza ya…
1118,2022-06-28 09:42:59,thibaudcasabia1,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
1119,2022-06-28 09:42:59,Realdavid05,"RT @DeadlineDayLive: 🚨 Jorge Mendes offered Inter Milan the chance to sign Cristiano Ronaldo but they rejected him. 

(Source: La Repubblic…"
1120,2022-06-28 09:42:57,wells_empty,@chicaRMCF @laligafrauds @Depressedpxcked @Serqcs @Anna_96_10 Mf the joke's on us for convincing these dogs. These farts are lying shamelessly and we're trying to defend it? Ronaldo being a midfielder is a fact that won't be changed by these clowns comments.
1121,2022-06-28 09:42:56,eugene_koomson,"RT @LeeMM254: Did you notice @elonmusk has changed twitter like button from❤️to 💙 and  the retweet to 🚀 

Neymar to chelsea odoi WhatsApp C…"
1122,2022-06-28 09:42:55,mrjjuuko,"RT @DeadlineDayLive: 🚨 Jorge Mendes offered Inter Milan the chance to sign Cristiano Ronaldo but they rejected him. 

(Source: La Repubblic…"
1123,2022-06-28 09:42:55,Muhammadkhaf,"RT @UtdPlug: 🇵🇹 Erik ten Hag sees Cristiano Ronaldo as a certain starter, flanked by creative wingers in a balanced front three. @samuelluc…"
1124,2022-06-28 09:42:55,elcorreo_com,Roban por valor de tres millones de euros en la casa de Ronaldo Nazario en Ibiza 👇 https://t.co/SM8qAI6h8b
1125,2022-06-28 09:42:54,iam_dheryk,RT @SemperFiMessi: Now Dubai d'Or handle bullying Ronaldo 😭 https://t.co/NSAGHhLIPM
1126,2022-06-28 09:42:53,SportsM24512416,"@FootyPsychologi @UtdPlug @FabrizioRomano @UnitedStandMUFC Ronaldo in premier league:third top scorer
Messi in ligue 1 : crossbar challenge 
👀"
1127,2022-06-28 09:42:52,Etleau,"@Zemal__GOAT16 Le plus grand nombre de buts marqués par un joueur sur une campagne de Ligue des Champions : 
17 buts : Cristiano Ronaldo🇵🇹 (2013-14)
16 buts : Cristiano Ronaldo🇵🇹 (2015-16)
15 buts : Cristiano Ronaldo🇵🇹 (2017-18) 

Ronaldo préfère les records en LDC"
1128,2022-06-28 09:42:52,Pinttow,@PessiAdemoDeux Les amoureux du football objectifs diront Cristiano Ronaldo mais les footixs diront Messi
1129,2022-06-28 09:42:52,alexis_potier,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
1130,2022-06-28 09:42:49,Miguelgonzvi,RT @dani7mendo: El único que puede imitar un gol de Cristiano Ronaldo es el propio Cristiano  https://t.co/Z7lK8OzkaE
1131,2022-06-28 09:42:48,timsv91,@ispredsam Ronaldo Nazario 😁
1132,2022-06-28 09:42:45,Cords774,"RT @bamalli_sadiya: Who wants a sugar Babe 🍑 😋 and I love Wizkid, Davido, Ronaldo and Rihanna Too. https://t.co/ZX7h7r6J5h"
1133,2022-06-28 09:42:41,LeeMM254,"Did you notice @elonmusk has changed twitter like button from❤️to 💙 and  the retweet to 🚀 

Neymar to chelsea odoi WhatsApp Cristiano Ronaldo 222m Mbappe Yaw tog chelsea champions Man City Cup Raheem sterling"
1134,2022-06-28 09:42:40,funshad,RT @Vettel_AMR: Ronaldo scoring this in a UCL semi final isn’t normal btw… https://t.co/drbGlYputx
1135,2022-06-28 09:42:40,Salopahmreggae,RT @prfootbalI: The most emotional Cristiano Ronaldo pic of last season.💔 https://t.co/9pXtqrfrCL
1136,2022-06-28 09:42:38,Dhebhiey,RT @hailey_nee: Who wants a wife and I love Rihanna wizkid Davido and Ronaldo 🍑😋 https://t.co/COcaVoWsN1
1137,2022-06-28 09:42:37,Fernand14035003,"RT @kerrihope: I'm as soft as I look 🍑😋 and I love Wizkid, Davido, Ronaldo and Rihanna too. https://t.co/sxNNA2HVWk"
1138,2022-06-28 09:42:37,David_Nelly777,"RT @MadridPreeti: Cristiano Ronaldo The Midfield Maestro,  became the top Goalscorer Of All Time. https://t.co/VCEm4Pb7Aw"
1139,2022-06-28 09:42:35,SahlSoc,"@JosipFCB93 @mxdric The man of the match, the assister and the goalscorer of the UCL final all came to the club after ronaldo left. And it took them 4 years to get back to the top. Let's see how barca turns out after messi."
1140,2022-06-28 09:42:35,stephjayne86,"@StephenBalding7 I doubt the ego will join us anyway and trust me I'm happy about it we've just got rid of 1 problem, 1 who thinks he's better than he is and 1 sicknote I really don't want another me me player so Ronaldo and Neymar can stay fked off"
1141,2022-06-28 09:42:35,pheno_ek,"RT @ActuFoot_: Cristiano Ronaldo, alias CR9, a marqué 33 buts en 35 matches lors de sa première saison avec le Real Madrid. 🤍9️⃣ https://t.…"
1142,2022-06-28 09:42:34,DharmyJr,RT @IconicCR7_: Throwback to last season when Liverpool fans showed this gesture for Cristiano Ronaldo in the 7th minute after he faced a t…
1143,2022-06-28 09:42:33,Edogawa_vasan,RT @TimelineCR7: Only Cristiano Ronaldo can casually score such screamers with both feet. https://t.co/G5fk72cIND
1144,2022-06-28 09:42:30,vusumziswavy07,RT @TimelineCR7: Cristiano Ronaldo winning the Euro 2020 golden boot while playing in the group of death isn’t talked about enough… https:/…
1145,2022-06-28 09:42:30,Diebostero33,RONALDO NAZARIO IS THE BEST PLAYER IN THE WORLD.
1146,2022-06-28 09:42:30,Uche___,RT @cr7raprhymes: Cristiano Ronaldo is building a monster no one is ready for 👀⏳ https://t.co/0pJQhXFtnp
1147,2022-06-28 09:42:30,FormatiKKkK,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
1148,2022-06-28 09:42:29,Kweku20Ansah,RT @WhoScored: 👀 Cristiano Ronaldo has never scored at Stamford Bridge in his career https://t.co/gEXhD99JQd
1149,2022-06-28 09:42:29,FlorentinLouch6,"RT @MaestroLanders: Il est minuit les enfants dorment on peut arrêté de faire semblant, Cristiano Ronaldo est le meilleur joueurs de l'hist…"
1150,2022-06-28 09:42:28,YacineNachi,RT @_Nassimhmd: « Cristiano Ronaldo n’a rien fais pendant les classico » https://t.co/G4bLnDlFwK
1151,2022-06-28 09:42:27,vincenzo91100,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
1152,2022-06-28 09:42:26,FrancescoRoma__,È arrivato Ronaldo 😍 https://t.co/GpjEBL4TsN
1153,2022-06-28 09:42:26,Wade48658857,"RT @CR7prime_: The Greatest duo of all time Marcelo and cristiano Ronaldo ❤️

https://t.co/ybw1I0zwVo"
